Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7935798168182373	0	23.5227272727	15.2233203826	78.0	9.0	23.5227272727	15.2233203826	1035	1035
1.2866411209106445	1	26.7435897436	15.9867219724	81.0	11.0	26.7435897436	15.9867219724	1043	2078
1.7490220069885254	2	30.5294117647	19.9915206939	98.0	10.0	30.5294117647	19.9915206939	1038	3116
2.182399272918701	3	29.8823529412	18.1331102843	86.0	10.0	29.8823529412	18.1331102843	1016	4132
2.6427464485168457	4	29.7941176471	15.1614437691	70.0	12.0	29.7941176471	15.1614437691	1013	5145
3.098048686981201	5	28.8571428571	22.052071956	130.0	13.0	28.8571428571	22.052071956	1010	6155
3.55085825920105	6	31.375	15.8602293489	73.0	12.0	31.375	15.8602293489	1004	7159
4.02008056640625	7	41.76	22.1165639284	97.0	21.0	41.76	22.1165639284	1044	8203
4.466712951660156	8	48.0952380952	26.9777770306	131.0	15.0	48.0952380952	26.9777770306	1010	9213
4.903646230697632	9	40.48	22.533743586	108.0	14.0	40.48	22.533743586	1012	10225
5.33152437210083	10	43.6956521739	16.8843503116	75.0	18.0	43.6956521739	16.8843503116	1005	11230
5.7938477993011475	11	37.6071428571	18.7813343618	79.0	14.0	37.6071428571	18.7813343618	1053	12283
6.248089075088501	12	44.5652173913	27.8705487176	137.0	15.0	44.5652173913	27.8705487176	1025	13308
6.719541311264038	13	56.7222222222	28.9171336284	125.0	11.0	56.7222222222	28.9171336284	1021	14329
7.172016620635986	14	56.2222222222	36.6174754205	167.0	15.0	56.2222222222	36.6174754205	1012	15341
7.631845235824585	15	73.2142857143	48.4328379916	181.0	22.0	73.2142857143	48.4328379916	1025	16366
8.082878112792969	16	50.35	20.2762792445	86.0	12.0	50.35	20.2762792445	1007	17373
8.524161338806152	17	83.75	50.6871532047	200.0	23.0	83.75	50.6871532047	1005	18378
8.998887538909912	18	88.25	38.1425506052	147.0	21.0	88.25	38.1425506052	1059	19437
9.469451427459717	19	84.0	45.5226063875	200.0	33.0	84.0	45.5226063875	1092	20529
