Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8149785995483398	0	17.9464285714	6.99086046936	38.0	8.0	17.9464285714	6.99086046936	1005	1005
1.3222341537475586	1	18.6296296296	8.3981838784	49.0	9.0	18.6296296296	8.3981838784	1006	2011
1.9049015045166016	2	20.9791666667	11.7606150338	63.0	10.0	20.9791666667	11.7606150338	1007	3018
2.3625328540802	3	28.6285714286	15.5583431257	75.0	11.0	28.6285714286	15.5583431257	1002	4020
2.8183979988098145	4	23.3953488372	10.6969666095	49.0	9.0	23.3953488372	10.6969666095	1006	5026
3.267219305038452	5	26.0512820513	12.8919547919	72.0	12.0	26.0512820513	12.8919547919	1016	6042
3.7597544193267822	6	31.375	19.0914738823	103.0	10.0	31.375	19.0914738823	1004	7046
4.206140995025635	7	28.9142857143	13.5464732966	72.0	12.0	28.9142857143	13.5464732966	1012	8058
4.634778022766113	8	37.0714285714	15.9461786095	76.0	11.0	37.0714285714	15.9461786095	1038	9096
5.083361387252808	9	31.53125	14.2587349873	81.0	12.0	31.53125	14.2587349873	1009	10105
5.585772752761841	10	42.5416666667	23.2504106893	101.0	15.0	42.5416666667	23.2504106893	1021	11126
6.051305770874023	11	35.7857142857	14.9674817589	63.0	14.0	35.7857142857	14.9674817589	1002	12128
6.4801859855651855	12	38.6153846154	16.7126781058	99.0	19.0	38.6153846154	16.7126781058	1004	13132
6.913151979446411	13	40.48	15.346973643	86.0	18.0	40.48	15.346973643	1012	14144
7.350450277328491	14	42.4583333333	14.1155327171	78.0	20.0	42.4583333333	14.1155327171	1019	15163
7.816490888595581	15	37.7407407407	15.8057481166	83.0	17.0	37.7407407407	15.8057481166	1019	16182
8.317826986312866	16	46.1818181818	18.4751340594	87.0	12.0	46.1818181818	18.4751340594	1016	17198
8.802398681640625	17	49.3333333333	16.6571401345	88.0	23.0	49.3333333333	16.6571401345	1036	18234
9.257910251617432	18	48.5714285714	25.5614505673	141.0	20.0	48.5714285714	25.5614505673	1020	19254
9.696068048477173	19	43.4166666667	15.8978946894	94.0	23.0	43.4166666667	15.8978946894	1042	20296
10.160884380340576	20	43.8695652174	14.2929120404	70.0	23.0	43.8695652174	14.2929120404	1009	21305
10.615983724594116	21	44.1304347826	16.1764841341	81.0	21.0	44.1304347826	16.1764841341	1015	22320
11.104895114898682	22	48.9047619048	17.6227795276	75.0	11.0	48.9047619048	17.6227795276	1027	23347
11.556570053100586	23	48.5238095238	20.3250233939	114.0	21.0	48.5238095238	20.3250233939	1019	24366
12.057063579559326	24	48.2857142857	15.6239829601	91.0	22.0	48.2857142857	15.6239829601	1014	25380
