Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8447086811065674	0	25.9230769231	12.3108970187	65.0	9.0	25.9230769231	12.3108970187	1011	1011
1.356687068939209	1	32.1212121212	18.2004954574	75.0	11.0	32.1212121212	18.2004954574	1060	2071
1.838019847869873	2	29.9117647059	11.2677771884	62.0	13.0	29.9117647059	11.2677771884	1017	3088
2.265162944793701	3	32.5161290323	16.3467881185	67.0	9.0	32.5161290323	16.3467881185	1008	4096
2.775007724761963	4	34.935483871	17.8703854569	85.0	13.0	34.935483871	17.8703854569	1083	5179
3.218096971511841	5	41.04	21.100672975	84.0	12.0	41.04	21.100672975	1026	6205
3.680621385574341	6	34.9310344828	15.0606384315	69.0	15.0	34.9310344828	15.0606384315	1013	7218
4.147270679473877	7	38.7777777778	18.4838935559	88.0	18.0	38.7777777778	18.4838935559	1047	8265
4.593354940414429	8	37.6296296296	11.5635062866	62.0	18.0	37.6296296296	11.5635062866	1016	9281
5.032981872558594	9	40.44	27.3906261338	150.0	15.0	40.44	27.3906261338	1011	10292
5.4838690757751465	10	44.0	15.88272236	84.0	21.0	44.0	15.88272236	1012	11304
5.960121154785156	11	47.9545454545	16.1933692174	81.0	26.0	47.9545454545	16.1933692174	1055	12359
6.448630332946777	12	52.65	19.8526446601	100.0	25.0	52.65	19.8526446601	1053	13412
6.918313264846802	13	48.619047619	22.5483104435	123.0	21.0	48.619047619	22.5483104435	1021	14433
7.408877611160278	14	50.5454545455	27.6532544077	119.0	16.0	50.5454545455	27.6532544077	1112	15545
7.870348215103149	15	60.0588235294	24.0085048368	95.0	19.0	60.0588235294	24.0085048368	1021	16566
8.317092418670654	16	50.55	18.6613906234	95.0	25.0	50.55	18.6613906234	1011	17577
8.7294282913208	17	56.3333333333	19.0613046073	89.0	26.0	56.3333333333	19.0613046073	1014	18591
9.167121171951294	18	63.0	32.8405237473	142.0	23.0	63.0	32.8405237473	1008	19599
9.617990493774414	19	52.7894736842	22.77482208	116.0	21.0	52.7894736842	22.77482208	1003	20602
10.075971126556396	20	54.9473684211	24.600970636	119.0	30.0	54.9473684211	24.600970636	1044	21646
10.54433298110962	21	57.5555555556	28.6418928266	134.0	19.0	57.5555555556	28.6418928266	1036	22682
11.014139175415039	22	51.95	21.0082721803	101.0	26.0	51.95	21.0082721803	1039	23721
11.478985786437988	23	68.4666666667	23.7763654825	111.0	28.0	68.4666666667	23.7763654825	1027	24748
11.945602178573608	24	64.5	34.2454376523	172.0	37.0	64.5	34.2454376523	1032	25780
12.42006230354309	25	66.8	36.0188839361	168.0	23.0	66.8	36.0188839361	1002	26782
12.906765699386597	26	85.6923076923	44.0879969979	199.0	32.0	85.6923076923	44.0879969979	1114	27896
13.40639615058899	27	69.2666666667	39.3183022127	171.0	32.0	69.2666666667	39.3183022127	1039	28935
13.830972671508789	28	66.8666666667	27.0181831777	119.0	26.0	66.8666666667	27.0181831777	1003	29938
14.318950891494751	29	68.4	21.6018517725	111.0	28.0	68.4	21.6018517725	1026	30964
14.797397136688232	30	80.6153846154	39.9009127745	187.0	34.0	80.6153846154	39.9009127745	1048	32012
15.265285015106201	31	83.8333333333	19.7223787161	121.0	55.0	83.8333333333	19.7223787161	1006	33018
15.707088708877563	32	78.3076923077	37.7835630021	153.0	28.0	78.3076923077	37.7835630021	1018	34036
16.178956508636475	33	92.0909090909	41.7926799712	200.0	44.0	92.0909090909	41.7926799712	1013	35049
16.643839120864868	34	80.6153846154	32.4287110718	155.0	44.0	80.6153846154	32.4287110718	1048	36097
17.10358476638794	35	96.0	40.7408662379	162.0	45.0	96.0	40.7408662379	1056	37153
17.55542278289795	36	98.0909090909	34.6815501002	150.0	39.0	98.0909090909	34.6815501002	1079	38232
18.01436185836792	37	127.125	52.6555730669	200.0	31.0	127.125	52.6555730669	1017	39249
18.520676374435425	38	137.125	47.4300471748	200.0	57.0	137.125	47.4300471748	1097	40346
18.96722984313965	39	128.5	59.9541491475	200.0	24.0	128.5	59.9541491475	1028	41374
19.456235647201538	40	138.5	29.0516780927	200.0	100.0	138.5	29.0516780927	1108	42482
19.954874515533447	41	164.714285714	44.1966847034	200.0	79.0	164.714285714	44.1966847034	1153	43635
20.392990350723267	42	131.625	35.594723977	168.0	48.0	131.625	35.594723977	1053	44688
20.904075622558594	43	191.666666667	12.2836838485	200.0	169.0	191.666666667	12.2836838485	1150	45838
21.428602933883667	44	168.571428571	31.2677704576	200.0	118.0	168.571428571	31.2677704576	1180	47018
21.89522433280945	45	131.625	23.1513363545	169.0	87.0	131.625	23.1513363545	1053	48071
22.36318826675415	46	154.142857143	31.8811568684	200.0	121.0	154.142857143	31.8811568684	1079	49150
22.822943925857544	47	170.166666667	32.7384415566	200.0	115.0	170.166666667	32.7384415566	1021	50171
23.27492094039917	48	146.571428571	31.0016457759	192.0	102.0	146.571428571	31.0016457759	1026	51197
23.749330759048462	49	146.714285714	62.909718272	200.0	27.0	146.714285714	62.909718272	1027	52224
24.22963237762451	50	152.0	44.5132404058	200.0	78.0	152.0	44.5132404058	1064	53288
24.727381467819214	51	181.833333333	40.6219015912	200.0	91.0	181.833333333	40.6219015912	1091	54379
25.16190457344055	52	174.0	29.6198131887	200.0	130.0	174.0	29.6198131887	1044	55423
