Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.4748902320861816	0	25.3636363636	14.2821174798	95.0	9.0	25.3636363636	14.2821174798	5022	5022
4.925321817398071	1	28.5	15.9698627688	103.0	10.0	28.5	15.9698627688	5073	10095
7.040423631668091	2	29.3410404624	16.1783553779	88.0	8.0	29.3410404624	16.1783553779	5076	15171
9.165194988250732	3	30.6341463415	15.4769791241	83.0	8.0	30.6341463415	15.4769791241	5024	20195
11.29921841621399	4	31.099378882	15.4827914767	78.0	9.0	31.099378882	15.4827914767	5007	25202
13.399230241775513	5	33.6174496644	15.5906516971	76.0	9.0	33.6174496644	15.5906516971	5009	30211
15.498339891433716	6	37.328358209	19.9539679664	117.0	11.0	37.328358209	19.9539679664	5002	35213
17.656412363052368	7	35.7928571429	17.2040262848	96.0	12.0	35.7928571429	17.2040262848	5011	40224
19.832568168640137	8	40.104	23.076507188	148.0	13.0	40.104	23.076507188	5013	45237
22.03847908973694	9	39.2421875	20.3860192955	120.0	10.0	39.2421875	20.3860192955	5023	50260
24.230803966522217	10	43.8173913043	22.4082991647	182.0	15.0	43.8173913043	22.4082991647	5039	55299
26.35986089706421	11	45.8636363636	23.0783161796	173.0	8.0	45.8636363636	23.0783161796	5045	60344
28.549113035202026	12	45.7090909091	22.822773895	170.0	13.0	45.7090909091	22.822773895	5028	65372
30.643644094467163	13	48.1346153846	20.1585340261	104.0	17.0	48.1346153846	20.1585340261	5006	70378
32.793381690979004	14	47.641509434	20.6932623613	114.0	10.0	47.641509434	20.6932623613	5050	75428
34.935890913009644	15	50.06	20.7638243106	115.0	15.0	50.06	20.7638243106	5006	80434
37.22284913063049	16	52.1041666667	25.9560843729	150.0	12.0	52.1041666667	25.9560843729	5002	85436
39.514729738235474	17	57.9540229885	26.3499473471	132.0	18.0	57.9540229885	26.3499473471	5042	90478
41.75353765487671	18	53.8829787234	24.5741848561	130.0	21.0	53.8829787234	24.5741848561	5065	95543
43.985642194747925	19	53.8172043011	20.9746115022	126.0	15.0	53.8172043011	20.9746115022	5005	100548
