Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.601573467254639	0	7.64393939394	4.33123359808	26.0	3.0	7.64393939394	4.33123359808	1009	1009
7.630809307098389	1	23.8139534884	14.2065425707	68.0	7.0	23.8139534884	14.2065425707	1024	2033
8.360319137573242	2	37.1428571429	15.6084095596	78.0	15.0	37.1428571429	15.6084095596	1040	3073
9.095450639724731	3	45.7826086957	22.7805342567	96.0	14.0	45.7826086957	22.7805342567	1053	4126
9.830601453781128	4	51.5	16.4301552032	79.0	11.0	51.5	16.4301552032	1030	5156
10.557372808456421	5	49.4761904762	18.4793811678	92.0	8.0	49.4761904762	18.4793811678	1039	6195
11.310682773590088	6	34.4	12.9321305283	61.0	13.0	34.4	12.9321305283	1032	7227
12.044056177139282	7	30.9090909091	16.295311905	81.0	10.0	30.9090909091	16.295311905	1020	8247
12.731285810470581	8	41.9166666667	25.7664456653	108.0	12.0	41.9166666667	25.7664456653	1006	9253
13.471276998519897	9	72.0	40.0898989772	175.0	26.0	72.0	40.0898989772	1080	10333
14.171949625015259	10	87.6666666667	27.1947707392	133.0	31.0	87.6666666667	27.1947707392	1052	11385
14.900891780853271	11	115.555555556	44.7812240196	198.0	57.0	115.555555556	44.7812240196	1040	12425
15.619545698165894	12	115.666666667	25.8929419813	151.0	67.0	115.666666667	25.8929419813	1041	13466
16.309854984283447	13	113.666666667	28.4995126664	161.0	75.0	113.666666667	28.4995126664	1023	14489
17.145569324493408	14	131.777777778	53.6278902931	227.0	62.0	131.777777778	53.6278902931	1186	15675
17.86872434616089	15	129.75	28.8476602171	187.0	98.0	129.75	28.8476602171	1038	16713
18.729058742523193	16	215.166666667	104.373394865	373.0	103.0	215.166666667	104.373394865	1291	18004
19.536686897277832	17	156.375	90.2592619901	361.0	68.0	156.375	90.2592619901	1251	19255
20.266002655029297	18	115.555555556	33.4800474947	190.0	66.0	115.555555556	33.4800474947	1040	20295
21.071318864822388	19	149.875	43.5070037465	253.0	95.0	149.875	43.5070037465	1199	21494
21.82029891014099	20	193.666666667	48.3275858652	273.0	114.0	193.666666667	48.3275858652	1162	22656
22.58635973930359	21	223.2	76.6561152159	359.0	137.0	223.2	76.6561152159	1116	23772
23.39524817466736	22	232.0	51.0489960724	282.0	144.0	232.0	51.0489960724	1160	24932
24.07054615020752	23	146.0	49.0975704956	240.0	68.0	146.0	49.0975704956	1022	25954
24.907782554626465	24	240.8	68.2800117165	358.0	168.0	240.8	68.2800117165	1204	27158
25.728412628173828	25	239.2	103.696480172	417.0	97.0	239.2	103.696480172	1196	28354
26.871270179748535	26	416.25	360.960783881	1000.0	71.0	416.25	360.960783881	1665	30019
28.021957874298096	27	820.0	29.0	849.0	791.0	820.0	29.0	1640	31659
29.358906984329224	28	954.0	46.0	1000.0	908.0	954.0	46.0	1908	33567
30.11657166481018	29	542.0	458.0	1000.0	84.0	542.0	458.0	1084	34651
30.835386037826538	30	212.0	114.61064523	370.0	63.0	212.0	114.61064523	1060	35711
31.61282777786255	31	559.0	95.0	654.0	464.0	559.0	95.0	1118	36829
32.94798135757446	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	38829
34.155975341796875	33	902.5	97.5	1000.0	805.0	902.5	97.5	1805	40634
