Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8616607189178467	0	22.1739130435	17.8085279374	100.0	8.0	22.1739130435	17.8085279374	1020	1020
1.4015250205993652	1	25.0	13.3891109743	66.0	10.0	25.0	13.3891109743	1025	2045
1.8846876621246338	2	25.9230769231	13.8163496893	65.0	8.0	25.9230769231	13.8163496893	1011	3056
2.367647409439087	3	25.9743589744	15.9478110056	87.0	11.0	25.9743589744	15.9478110056	1013	4069
2.9130871295928955	4	26.0769230769	15.9701397894	84.0	10.0	26.0769230769	15.9701397894	1017	5086
3.3967173099517822	5	29.0285714286	15.7797079717	66.0	10.0	29.0285714286	15.7797079717	1016	6102
3.8719470500946045	6	37.7777777778	22.8040498894	106.0	11.0	37.7777777778	22.8040498894	1020	7122
4.337773561477661	7	33.3870967742	19.8992258228	96.0	12.0	33.3870967742	19.8992258228	1035	8157
4.780656576156616	8	34.6896551724	18.9502132611	81.0	10.0	34.6896551724	18.9502132611	1006	9163
5.171610355377197	9	34.9655172414	15.2371659022	76.0	13.0	34.9655172414	15.2371659022	1014	10177
5.610724449157715	10	38.4814814815	19.5777091127	90.0	10.0	38.4814814815	19.5777091127	1039	11216
6.018596410751343	11	47.9523809524	32.7348310061	136.0	10.0	47.9523809524	32.7348310061	1007	12223
6.462178707122803	12	45.5217391304	18.7659950679	101.0	20.0	45.5217391304	18.7659950679	1047	13270
6.938677072525024	13	43.125	17.4912180346	84.0	14.0	43.125	17.4912180346	1035	14305
7.456588506698608	14	67.1333333333	38.7141088264	161.0	21.0	67.1333333333	38.7141088264	1007	15312
8.012970685958862	15	62.4705882353	30.4980571166	143.0	17.0	62.4705882353	30.4980571166	1062	16374
8.534173965454102	16	47.1363636364	18.9983144098	85.0	13.0	47.1363636364	18.9983144098	1037	17411
9.096776485443115	17	55.5	26.0988505494	117.0	20.0	55.5	26.0988505494	1110	18521
9.581963300704956	18	45.5909090909	19.2912111192	90.0	10.0	45.5909090909	19.2912111192	1003	19524
10.048073530197144	19	63.125	29.9663874199	145.0	17.0	63.125	29.9663874199	1010	20534
10.634101629257202	20	70.8	42.0780227672	152.0	13.0	70.8	42.0780227672	1062	21596
11.019903421401978	21	83.6666666667	54.0868642915	200.0	35.0	83.6666666667	54.0868642915	1004	22600
11.466094970703125	22	54.1578947368	22.9696897715	112.0	17.0	54.1578947368	22.9696897715	1029	23629
11.977765321731567	23	63.6875	21.1474547818	110.0	29.0	63.6875	21.1474547818	1019	24648
12.51781964302063	24	74.2857142857	30.3113099388	143.0	40.0	74.2857142857	30.3113099388	1040	25688
12.978373050689697	25	55.0	19.8229001012	97.0	18.0	55.0	19.8229001012	1045	26733
13.515852212905884	26	82.3076923077	30.0419824589	139.0	31.0	82.3076923077	30.0419824589	1070	27803
13.955108404159546	27	88.8333333333	36.965825058	153.0	31.0	88.8333333333	36.965825058	1066	28869
14.426568984985352	28	94.0	46.7371761702	200.0	26.0	94.0	46.7371761702	1034	29903
14.88815712928772	29	75.0	33.3616546352	148.0	34.0	75.0	33.3616546352	1050	30953
15.386622190475464	30	95.2727272727	45.1484237298	191.0	37.0	95.2727272727	45.1484237298	1048	32001
15.835612297058105	31	101.5	27.0859742302	140.0	58.0	101.5	27.0859742302	1015	33016
16.303778409957886	32	119.888888889	46.6867681575	200.0	63.0	119.888888889	46.6867681575	1079	34095
16.767189502716064	33	113.777777778	45.951128091	192.0	24.0	113.777777778	45.951128091	1024	35119
17.277414560317993	34	86.5833333333	44.270867647	182.0	21.0	86.5833333333	44.270867647	1039	36158
17.857473134994507	35	134.5	41.6052881254	194.0	67.0	134.5	41.6052881254	1076	37234
18.396266222000122	36	133.0	49.2905219647	200.0	34.0	133.0	49.2905219647	1197	38431
18.923301935195923	37	164.428571429	38.4107765491	200.0	94.0	164.428571429	38.4107765491	1151	39582
19.449371814727783	38	163.857142857	36.7673324392	200.0	110.0	163.857142857	36.7673324392	1147	40729
19.97896432876587	39	144.142857143	52.886478346	200.0	60.0	144.142857143	52.886478346	1009	41738
20.507890701293945	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	42938
20.943867206573486	41	144.571428571	39.8742922655	200.0	76.0	144.571428571	39.8742922655	1012	43950
21.512752294540405	42	164.142857143	57.1524991865	200.0	61.0	164.142857143	57.1524991865	1149	45099
22.000741958618164	43	144.857142857	48.6486780658	200.0	92.0	144.857142857	48.6486780658	1014	46113
22.477442026138306	44	117.111111111	35.3567357859	183.0	59.0	117.111111111	35.3567357859	1054	47167
22.977431297302246	45	177.5	44.3461760847	200.0	79.0	177.5	44.3461760847	1065	48232
23.48244595527649	46	183.166666667	37.6404776212	200.0	99.0	183.166666667	37.6404776212	1099	49331
24.04304075241089	47	190.5	11.2361025271	200.0	169.0	190.5	11.2361025271	1143	50474
24.60321807861328	48	197.333333333	5.96284794	200.0	184.0	197.333333333	5.96284794	1184	51658
25.11359691619873	49	198.5	2.92973263854	200.0	192.0	198.5	2.92973263854	1191	52849
25.570255517959595	50	152.857142857	60.5933248833	200.0	33.0	152.857142857	60.5933248833	1070	53919
26.047264337539673	51	159.571428571	63.9684233327	200.0	20.0	159.571428571	63.9684233327	1117	55036
26.60363006591797	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	56236
27.08869457244873	53	161.714285714	42.2466035345	200.0	78.0	161.714285714	42.2466035345	1132	57368
27.512937784194946	54	168.0	54.9545266561	200.0	50.0	168.0	54.9545266561	1008	58376
28.027498722076416	55	173.333333333	37.0120100628	200.0	99.0	173.333333333	37.0120100628	1040	59416
28.564530849456787	56	194.166666667	8.49346153749	200.0	179.0	194.166666667	8.49346153749	1165	60581
29.108241081237793	57	195.5	7.38805341977	200.0	180.0	195.5	7.38805341977	1173	61754
29.691569566726685	58	164.714285714	59.509217259	200.0	25.0	164.714285714	59.509217259	1153	62907
30.16962242126465	59	197.333333333	5.96284794	200.0	184.0	197.333333333	5.96284794	1184	64091
30.61106300354004	60	175.666666667	28.9693324435	200.0	130.0	175.666666667	28.9693324435	1054	65145
31.087333917617798	61	176.666666667	25.7919022606	200.0	135.0	176.666666667	25.7919022606	1060	66205
31.618445873260498	62	189.0	24.5967477525	200.0	134.0	189.0	24.5967477525	1134	67339
32.17260766029358	63	187.5	12.7769323392	200.0	170.0	187.5	12.7769323392	1125	68464
32.6063027381897	64	185.5	14.8520481191	200.0	165.0	185.5	14.8520481191	1113	69577
33.141053199768066	65	173.5	56.6149273602	200.0	47.0	173.5	56.6149273602	1041	70618
33.68774747848511	66	193.833333333	13.7890858612	200.0	163.0	193.833333333	13.7890858612	1163	71781
34.233927726745605	67	176.666666667	35.7895080839	200.0	106.0	176.666666667	35.7895080839	1060	72841
34.686851024627686	68	185.333333333	17.3173002771	200.0	153.0	185.333333333	17.3173002771	1112	73953
35.22085380554199	69	197.5	5.59016994375	200.0	185.0	197.5	5.59016994375	1185	75138
35.75643610954285	70	192.833333333	10.334677332	200.0	175.0	192.833333333	10.334677332	1157	76295
36.27608633041382	71	192.666666667	16.397831835	200.0	156.0	192.666666667	16.397831835	1156	77451
36.729554414749146	72	169.833333333	42.9434382518	200.0	101.0	169.833333333	42.9434382518	1019	78470
37.2716383934021	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	79670
37.836849212646484	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	80870
38.27701210975647	75	171.5	42.1732537674	200.0	93.0	171.5	42.1732537674	1029	81899
38.812840700149536	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	83099
39.383066177368164	77	197.5	5.59016994375	200.0	185.0	197.5	5.59016994375	1185	84284
39.947020053863525	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	85484
40.46924924850464	79	196.5	7.82623792125	200.0	179.0	196.5	7.82623792125	1179	86663
41.05201745033264	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	87863
41.58220839500427	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	89063
42.07268404960632	82	174.333333333	57.3924114225	200.0	46.0	174.333333333	57.3924114225	1046	90109
42.61855435371399	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	91309
43.14701461791992	84	185.166666667	20.9953698599	200.0	154.0	185.166666667	20.9953698599	1111	92420
