Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.829402446746826	0	22.9132420091	13.0242751221	84.0	9.0	22.9132420091	13.0242751221	5018	5018
5.257187366485596	1	23.1290322581	15.1782628795	89.0	8.0	23.1290322581	15.1782628795	5019	10037
7.352694749832153	2	24.9353233831	14.8799773986	122.0	9.0	24.9353233831	14.8799773986	5012	15049
9.535676002502441	3	26.8395721925	17.212914435	107.0	9.0	26.8395721925	17.212914435	5019	20068
11.88643217086792	4	28.7413793103	16.4333138774	94.0	8.0	28.7413793103	16.4333138774	5001	25069
14.161956310272217	5	30.2469879518	17.6281663812	118.0	10.0	30.2469879518	17.6281663812	5021	30090
16.198739528656006	6	31.898089172	19.0008999832	112.0	9.0	31.898089172	19.0008999832	5008	35098
18.51412320137024	7	33.5	20.597977247	118.0	9.0	33.5	20.597977247	5025	40123
20.885551691055298	8	38.2977099237	23.3636027549	138.0	10.0	38.2977099237	23.3636027549	5017	45140
23.097270011901855	9	40.435483871	25.7297499253	164.0	11.0	40.435483871	25.7297499253	5014	50154
25.341835975646973	10	39.5625	23.6275626917	185.0	9.0	39.5625	23.6275626917	5064	55218
27.747350215911865	11	45.1711711712	23.0357629808	135.0	10.0	45.1711711712	23.0357629808	5014	60232
30.01562261581421	12	44.4561403509	24.2426115896	117.0	11.0	44.4561403509	24.2426115896	5068	65300
32.09928488731384	13	51.2346938776	27.4690181769	145.0	16.0	51.2346938776	27.4690181769	5021	70321
34.49815511703491	14	50.2475247525	24.7223817065	152.0	11.0	50.2475247525	24.7223817065	5075	75396
36.92835736274719	15	48.7669902913	24.0425205387	125.0	12.0	48.7669902913	24.0425205387	5023	80419
39.02695059776306	16	51.3163265306	24.0155548822	125.0	13.0	51.3163265306	24.0155548822	5029	85448
41.10549187660217	17	61.0963855422	28.4222102435	167.0	14.0	61.0963855422	28.4222102435	5071	90519
43.52517318725586	18	56.3370786517	29.1466435018	174.0	17.0	56.3370786517	29.1466435018	5014	95533
45.88546276092529	19	58.8255813953	26.8930663929	144.0	15.0	58.8255813953	26.8930663929	5059	100592
48.04227685928345	20	70.4444444444	34.9507148587	186.0	19.0	70.4444444444	34.9507148587	5072	105664
50.349353551864624	21	65.012987013	26.074067082	153.0	16.0	65.012987013	26.074067082	5006	110670
52.72895359992981	22	71.7142857143	33.5568357342	197.0	15.0	71.7142857143	33.5568357342	5020	115690
54.871612787246704	23	71.8142857143	39.5067057083	200.0	15.0	71.8142857143	39.5067057083	5027	120717
56.98550868034363	24	74.0147058824	38.2889527329	171.0	16.0	74.0147058824	38.2889527329	5033	125750
59.346887826919556	25	84.65	37.9266067557	200.0	17.0	84.65	37.9266067557	5079	130829
61.640491008758545	26	100.32	44.4123586404	200.0	21.0	100.32	44.4123586404	5016	135845
63.790215730667114	27	98.1960784314	46.1175053352	193.0	18.0	98.1960784314	46.1175053352	5008	140853
66.64266180992126	28	115.25	50.3018728189	200.0	16.0	115.25	50.3018728189	5071	145924
69.89776492118835	29	136.108108108	45.2463430111	200.0	46.0	136.108108108	45.2463430111	5036	150960
72.66270399093628	30	136.675675676	52.8240598612	200.0	32.0	136.675675676	52.8240598612	5057	156017
75.25758290290833	31	149.470588235	46.2119384207	200.0	46.0	149.470588235	46.2119384207	5082	161099
77.70813131332397	32	143.828571429	51.4512172363	200.0	26.0	143.828571429	51.4512172363	5034	166133
80.28831601142883	33	153.484848485	54.2123329433	200.0	29.0	153.484848485	54.2123329433	5065	171198
82.60831880569458	34	149.176470588	49.0158861332	200.0	25.0	149.176470588	49.0158861332	5072	176270
84.85145807266235	35	153.484848485	56.848081022	200.0	19.0	153.484848485	56.848081022	5065	181335
87.106929063797	36	167.933333333	41.5940166637	200.0	85.0	167.933333333	41.5940166637	5038	186373
89.49503993988037	37	153.060606061	41.3777420726	200.0	74.0	153.060606061	41.3777420726	5051	191424
91.95839166641235	38	167.8	41.7296057973	200.0	75.0	167.8	41.7296057973	5034	196458
94.88519859313965	39	170.166666667	49.8525046735	200.0	36.0	170.166666667	49.8525046735	5105	201563
97.61436247825623	40	184.428571429	35.2991588036	200.0	46.0	184.428571429	35.2991588036	5164	206727
100.17202520370483	41	179.0	39.554663803	200.0	71.0	179.0	39.554663803	5012	211739
102.39163732528687	42	187.851851852	25.933967007	200.0	100.0	187.851851852	25.933967007	5072	216811
104.65661478042603	43	192.592592593	21.3511371182	200.0	104.0	192.592592593	21.3511371182	5200	222011
106.91936230659485	44	185.555555556	30.0534503268	200.0	97.0	185.555555556	30.0534503268	5010	227021
109.09034276008606	45	185.740740741	38.2231194267	200.0	26.0	185.740740741	38.2231194267	5015	232036
111.32877707481384	46	191.592592593	24.3557875991	200.0	96.0	191.592592593	24.3557875991	5173	237209
113.87552738189697	47	195.884615385	10.8213710317	200.0	158.0	195.884615385	10.8213710317	5093	242302
116.61360192298889	48	185.296296296	35.8234506422	200.0	46.0	185.296296296	35.8234506422	5003	247305
119.02582883834839	49	193.730769231	17.8746870705	200.0	128.0	193.730769231	17.8746870705	5037	252342
121.47912311553955	50	196.423076923	10.0313856583	200.0	161.0	196.423076923	10.0313856583	5107	257449
123.7899067401886	51	198.961538462	5.19230769231	200.0	173.0	198.961538462	5.19230769231	5173	262622
126.07773971557617	52	197.115384615	8.16336527079	200.0	168.0	197.115384615	8.16336527079	5125	267747
128.25003337860107	53	195.923076923	19.5996920638	200.0	98.0	195.923076923	19.5996920638	5094	272841
130.45663142204285	54	194.307692308	15.11944553	200.0	136.0	194.307692308	15.11944553	5052	277893
132.59821486473083	55	197.692307692	11.5384615385	200.0	140.0	197.692307692	11.5384615385	5140	283033
135.3903033733368	56	198.961538462	4.80769230769	200.0	175.0	198.961538462	4.80769230769	5173	288206
137.9186029434204	57	194.730769231	15.3711960705	200.0	128.0	194.730769231	15.3711960705	5063	293269
140.34057879447937	58	192.538461538	26.0977906068	200.0	90.0	192.538461538	26.0977906068	5006	298275
142.66067504882812	59	197.038461538	10.0172189033	200.0	152.0	197.038461538	10.0172189033	5123	303398
144.90563583374023	60	193.461538462	18.1133838516	200.0	141.0	193.461538462	18.1133838516	5030	308428
147.62314987182617	61	193.346153846	14.4832590566	200.0	144.0	193.346153846	14.4832590566	5027	313455
150.03460955619812	62	190.666666667	24.9666444148	200.0	99.0	190.666666667	24.9666444148	5148	318603
152.32296419143677	63	196.461538462	10.3226068906	200.0	156.0	196.461538462	10.3226068906	5108	323711
154.6973578929901	64	194.692307692	13.8973412808	200.0	136.0	194.692307692	13.8973412808	5062	328773
156.94963669776917	65	185.571428571	30.7947451123	200.0	100.0	185.571428571	30.7947451123	5196	333969
159.19165420532227	66	184.428571429	33.1451661757	200.0	69.0	184.428571429	33.1451661757	5164	339133
161.5533196926117	67	188.407407407	23.3575418215	200.0	119.0	188.407407407	23.3575418215	5087	344220
