Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.671772003173828	0	22.0352422907	12.644881617	107.0	8.0	22.0352422907	12.644881617	5002	5002
5.275219917297363	1	22.4394618834	12.1763817432	82.0	9.0	22.4394618834	12.1763817432	5004	10006
8.213446855545044	2	26.2984293194	15.3093732245	85.0	9.0	26.2984293194	15.3093732245	5023	15029
10.740029573440552	3	27.6483516484	16.60224639	97.0	9.0	27.6483516484	16.60224639	5032	20061
13.145168781280518	4	31.0745341615	18.5695111081	104.0	10.0	31.0745341615	18.5695111081	5003	25064
15.35422658920288	5	30.5670731707	16.7274169195	104.0	10.0	30.5670731707	16.7274169195	5013	30077
17.718889951705933	6	37.1333333333	22.0899843234	132.0	10.0	37.1333333333	22.0899843234	5013	35090
19.913718700408936	7	45.0357142857	27.0241058301	133.0	11.0	45.0357142857	27.0241058301	5044	40134
22.17553734779358	8	45.1696428571	26.9466696832	156.0	13.0	45.1696428571	26.9466696832	5059	45193
24.430898427963257	9	40.3571428571	25.5179564184	162.0	11.0	40.3571428571	25.5179564184	5085	50278
26.75224804878235	10	54.0215053763	30.1405233933	142.0	10.0	54.0215053763	30.1405233933	5024	55302
29.320861339569092	11	58.9294117647	33.3444724179	196.0	12.0	58.9294117647	33.3444724179	5009	60311
32.441936016082764	12	52.6458333333	26.7398653569	135.0	12.0	52.6458333333	26.7398653569	5054	65365
34.99864721298218	13	56.3707865169	31.8974417003	176.0	13.0	56.3707865169	31.8974417003	5017	70382
37.58601641654968	14	56.8988764045	29.4229311106	179.0	15.0	56.8988764045	29.4229311106	5064	75446
40.04176688194275	15	70.0694444444	35.7119363756	192.0	19.0	70.0694444444	35.7119363756	5045	80491
42.434295892715454	16	64.3974358974	31.8120843607	160.0	18.0	64.3974358974	31.8120843607	5023	85514
45.00938630104065	17	65.8571428571	36.0136028722	189.0	18.0	65.8571428571	36.0136028722	5071	90585
48.30524969100952	18	70.7638888889	40.1754807257	198.0	15.0	70.7638888889	40.1754807257	5095	95680
51.12208390235901	19	85.8813559322	40.6131333629	186.0	26.0	85.8813559322	40.6131333629	5067	100747
53.79995608329773	20	75.7462686567	41.0148656281	200.0	18.0	75.7462686567	41.0148656281	5075	105822
56.517693519592285	21	79.873015873	42.5136736411	200.0	14.0	79.873015873	42.5136736411	5032	110854
58.97317457199097	22	79.421875	40.885818403	195.0	18.0	79.421875	40.885818403	5083	115937
61.48676252365112	23	83.85	43.0866665377	200.0	17.0	83.85	43.0866665377	5031	120968
64.0421941280365	24	96.4339622642	46.0412077256	200.0	13.0	96.4339622642	46.0412077256	5111	126079
67.1776168346405	25	101.46	51.75566056	200.0	22.0	101.46	51.75566056	5073	131152
70.49575209617615	26	115.454545455	53.5908127071	200.0	29.0	115.454545455	53.5908127071	5080	136232
73.38754940032959	27	109.043478261	50.563329435	200.0	25.0	109.043478261	50.563329435	5016	141248
76.10574674606323	28	127.375	44.9631446298	200.0	42.0	127.375	44.9631446298	5095	146343
78.53190970420837	29	129.692307692	51.7445172848	200.0	31.0	129.692307692	51.7445172848	5058	151401
80.91110277175903	30	126.365853659	52.3658593386	200.0	23.0	126.365853659	52.3658593386	5181	156582
83.17063164710999	31	141.305555556	49.9064788961	200.0	32.0	141.305555556	49.9064788961	5087	161669
85.55205774307251	32	148.764705882	39.6477570195	200.0	34.0	148.764705882	39.6477570195	5058	166727
87.92273664474487	33	139.945945946	48.2605238185	200.0	40.0	139.945945946	48.2605238185	5178	171905
90.79132175445557	34	147.485714286	41.2375497599	200.0	57.0	147.485714286	41.2375497599	5162	177067
93.56298637390137	35	137.648648649	51.1559439976	200.0	26.0	137.648648649	51.1559439976	5093	182160
96.30369687080383	36	143.222222222	46.0694590996	200.0	45.0	143.222222222	46.0694590996	5156	187316
98.56816720962524	37	150.588235294	48.6065340845	200.0	46.0	150.588235294	48.6065340845	5120	192436
100.89087224006653	38	151.970588235	55.0023985007	200.0	26.0	151.970588235	55.0023985007	5167	197603
103.4047691822052	39	154.03030303	59.2117335058	200.0	28.0	154.03030303	59.2117335058	5083	202686
105.78918266296387	40	164.064516129	45.1884480555	200.0	73.0	164.064516129	45.1884480555	5086	207772
108.00957608222961	41	153.242424242	50.2406513559	200.0	42.0	153.242424242	50.2406513559	5057	212829
110.56929874420166	42	177.793103448	38.7096880953	200.0	43.0	177.793103448	38.7096880953	5156	217985
113.30175614356995	43	179.75	33.5746768945	200.0	74.0	179.75	33.5746768945	5033	223018
116.7471616268158	44	174.482758621	49.1806106241	200.0	21.0	174.482758621	49.1806106241	5060	228078
119.77595162391663	45	185.851851852	30.1793450383	200.0	67.0	185.851851852	30.1793450383	5018	233096
122.44159317016602	46	187.740740741	23.0757088773	200.0	111.0	187.740740741	23.0757088773	5069	238165
124.95661759376526	47	174.586206897	36.9151097383	200.0	77.0	174.586206897	36.9151097383	5063	243228
127.35209345817566	48	170.5	37.4777711895	200.0	79.0	170.5	37.4777711895	5115	248343
129.8224971294403	49	182.071428571	31.9787078398	200.0	98.0	182.071428571	31.9787078398	5098	253441
132.5005395412445	50	197.230769231	8.91544766686	200.0	165.0	197.230769231	8.91544766686	5128	258569
134.78806161880493	51	179.607142857	42.5787835209	200.0	41.0	179.607142857	42.5787835209	5029	263598
137.08697390556335	52	196.846153846	7.01477730165	200.0	176.0	196.846153846	7.01477730165	5118	268716
139.7562403678894	53	191.481481481	24.1313847746	200.0	92.0	191.481481481	24.1313847746	5170	273886
142.10410833358765	54	188.037037037	30.7348053172	200.0	48.0	188.037037037	30.7348053172	5077	278963
144.30283379554749	55	194.153846154	17.114304201	200.0	119.0	194.153846154	17.114304201	5048	284011
146.8760678768158	56	196.692307692	13.1376418408	200.0	132.0	196.692307692	13.1376418408	5114	289125
149.32829666137695	57	192.296296296	22.6892286646	200.0	90.0	192.296296296	22.6892286646	5192	294317
151.64027786254883	58	193.115384615	14.4948981026	200.0	138.0	193.115384615	14.4948981026	5021	299338
154.18767309188843	59	194.923076923	13.2662761482	200.0	140.0	194.923076923	13.2662761482	5068	304406
156.78399920463562	60	190.703703704	21.4938661617	200.0	104.0	190.703703704	21.4938661617	5149	309555
158.92011308670044	61	195.538461538	12.1441051519	200.0	141.0	195.538461538	12.1441051519	5084	314639
161.12851572036743	62	183.214285714	37.1371561559	200.0	65.0	183.214285714	37.1371561559	5130	319769
163.3695228099823	63	192.481481481	17.3063259048	200.0	132.0	192.481481481	17.3063259048	5197	324966
165.53105974197388	64	194.0	16.2409738245	200.0	131.0	194.0	16.2409738245	5044	330010
167.82790970802307	65	195.538461538	13.8153503512	200.0	136.0	195.538461538	13.8153503512	5084	335094
170.1555998325348	66	194.5	15.5049619849	200.0	142.0	194.5	15.5049619849	5057	340151
172.39042496681213	67	197.192307692	9.94608245557	200.0	156.0	197.192307692	9.94608245557	5127	345278
174.6767110824585	68	194.384615385	17.0001740332	200.0	119.0	194.384615385	17.0001740332	5054	350332
176.94026374816895	69	196.115384615	13.6165253759	200.0	142.0	196.115384615	13.6165253759	5099	355431
179.30276322364807	70	197.807692308	9.01289345997	200.0	154.0	197.807692308	9.01289345997	5143	360574
181.47143983840942	71	192.423076923	19.6393895349	200.0	115.0	192.423076923	19.6393895349	5003	365577
183.79071497917175	72	189.407407407	32.9761521678	200.0	63.0	189.407407407	32.9761521678	5114	370691
186.53226613998413	73	179.75	36.533375152	200.0	88.0	179.75	36.533375152	5033	375724
189.4829375743866	74	200.0	0.0	200.0	200.0	200.0	0.0	5200	380924
192.04399251937866	75	195.576923077	17.3696753367	200.0	113.0	195.576923077	17.3696753367	5085	386009
194.33650660514832	76	193.230769231	22.172935152	200.0	93.0	193.230769231	22.172935152	5024	391033
196.68125176429749	77	196.192307692	19.0384615385	200.0	101.0	196.192307692	19.0384615385	5101	396134
199.25637459754944	78	185.592592593	38.1878973064	200.0	24.0	185.592592593	38.1878973064	5011	401145
202.330002784729	79	198.384615385	5.66417162846	200.0	173.0	198.384615385	5.66417162846	5158	406303
205.63803434371948	80	192.481481481	19.0231250507	200.0	124.0	192.481481481	19.0231250507	5197	411500
208.5952365398407	81	192.807692308	13.5760513993	200.0	155.0	192.807692308	13.5760513993	5013	416513
211.19985938072205	82	186.111111111	40.7960903477	200.0	24.0	186.111111111	40.7960903477	5025	421538
213.57957887649536	83	187.259259259	27.0946114536	200.0	88.0	187.259259259	27.0946114536	5056	426594
215.81204652786255	84	197.038461538	7.33002659892	200.0	175.0	197.038461538	7.33002659892	5123	431717
218.2379024028778	85	192.846153846	20.206039287	200.0	104.0	192.846153846	20.206039287	5014	436731
220.74319911003113	86	188.222222222	35.3169074328	200.0	24.0	188.222222222	35.3169074328	5082	441813
223.24615359306335	87	190.777777778	22.3164668207	200.0	125.0	190.777777778	22.3164668207	5151	446964
225.76949167251587	88	185.178571429	34.4394433042	200.0	61.0	185.178571429	34.4394433042	5185	452149
228.2175998687744	89	197.846153846	7.85783444278	200.0	161.0	197.846153846	7.85783444278	5144	457293
230.4200084209442	90	193.423076923	18.7599677647	200.0	108.0	193.423076923	18.7599677647	5029	462322
232.69645524024963	91	200.0	0.0	200.0	200.0	200.0	0.0	5200	467522
235.12147283554077	92	199.230769231	3.46751620603	200.0	182.0	199.230769231	3.46751620603	5180	472702
237.49101901054382	93	196.846153846	11.4209399711	200.0	147.0	196.846153846	11.4209399711	5118	477820
239.77095556259155	94	195.769230769	19.6141779418	200.0	98.0	195.769230769	19.6141779418	5090	482910
242.52723121643066	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	488110
245.30372548103333	96	196.423076923	11.1568298397	200.0	150.0	196.423076923	11.1568298397	5107	493217
247.77646923065186	97	197.730769231	8.51946952261	200.0	158.0	197.730769231	8.51946952261	5141	498358
250.09719061851501	98	198.0	6.42111900145	200.0	174.0	198.0	6.42111900145	5148	503506
252.52018094062805	99	196.961538462	10.3384300595	200.0	147.0	196.961538462	10.3384300595	5121	508627
